Published Date,Video URL,Channel,Title,Description,
5/19/2017 7:51,https://www.youtube.com/watch?v=jCMGXUhTTXE,PowerShell Conference EU,Using Desired State Configuration in Azure - Will Anderson,Cloud and Datacenter Management MVP Will Anderson takes you through the use of Azure’s Desired State Configuration to deliver VM deployment solutions in the cloud that conform to your organizations’ requirements. Learn the different methods to deploy your desired state configurations into the Azure environment to manage both your Service Management and Resource Manager IaaS deployments. Speaker: Will Anderson Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=nezfSwkT7pE,PowerShell Conference EU,Visualising performance in VMware vSphere - Luc Dekens,"A picture says more than a 1000 words is very true in the area of performance reporting.This session will show - how to collect such performance data in a vSphere environment in an efficient way- demonstrate several methods to visualise the collected data- discuss what to visualise, such as not to overwhelm the reader/viewer. Speaker: Luc Dekens Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=kux5pIe9ZLI,PowerShell Conference EU,What to do when inbox DSC Resources don't cover your goal - Ben Gelens,"In August of 2016, Microsoft officially open sourced the PowerShell project. This is an important step towards making PowerShell a single platform for automation of management/administration tasks on all operating system variants, not just Windows. Naturally, many open source powershell developers rushed to make sure their script modules were compatible with PowerShell Core and open source PowerShell on non-Windows operating systems. Porting script modules turns out to be a “relatively” painless process, but binary modules create additional problems to overcome. In this presentation, I will discuss writing Binary PowerShell Modules targeting the PowerShell Core and open source PowerShell, specifically focused on modules built to run in *nix environments. I will cover writing P/Invoke definitions for Linux and Mac OSX function calls, reviewing source code to see how Microsoft does it, and how to add operating system detection logic. Finally, I will demonstrate running PowerForensics on a non-Windows platform. Speaker: Ben Gelens Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.",Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=3ilvoOZNDLE,PowerShell Conference EU,Working with binary file formats - Øyvind Kallstad,In this session we will go through all you need to know to start working with binary file formats with PowerShell. Speaker: Øyvind Kallstad Slides and demo code for this and other sessions will be released on https://github.com/psconfeu/2017 over the next few weeks.,Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=apXZURRCOrI,PowerShell Conference EU,Was Sie schon immer über Fileserver wissen wollten - Thorsten Butz (German),PSConfEU 2017 German,Conf EU 2017
5/19/2017 7:51,https://www.youtube.com/watch?v=p4mEMXPDPkE,PowerShell Conference EU,about Containers - Thorsten Butz (German),"PSConf EU 2017 about_Containers # A note from the field Von Docker bis zu Hyper-V Containern, seit Microsoft mit Windows Server 2016 und Windows 10 Container eingeführt hat, sind diese in aller Munde. Thorsten Butz wirft einen praktischen Blick auf die junge Technologie - nicht nur in Hinblick auf Microsofts Implementierung sondern auch in Hinblick auf das Original unter Linux.",Conf EU 2017
7/1/2018 10:45,https://www.youtube.com/watch?v=cHrFfdD-nSw,PowerShell Conference EU,"PoSh and IoT - Tom-Inge Larson, Julien Nury",Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
7/1/2018 8:01,https://www.youtube.com/watch?v=19TQmTaqK_0,PowerShell Conference EU,(How to) Become a PowerShell Type System Ninja! - Mathias Jessen,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
7/1/2018 7:52,https://www.youtube.com/watch?v=BI25LGkKlSE,PowerShell Conference EU,A matter of trust: Authentication and authorization in the PowerShell - Thorsten Butz,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
7/1/2018 6:14,https://www.youtube.com/watch?v=GRJDqoiSBsM,PowerShell Conference EU,TFS and VSTS through Infrastructure as Code - Jeff Wouters,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
6/30/2018 5:47,https://www.youtube.com/watch?v=tQic7z75O6Y,PowerShell Conference EU,A Historical Architectural Tour of PowerShell - Bruce Payette,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
6/30/2018 5:46,https://www.youtube.com/watch?v=3fL4GG0dvkE,PowerShell Conference EU,PowerShell Engine Internals - Dongbo Wang,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
6/29/2018 4:31,https://www.youtube.com/watch?v=Qwt6uRdmqIM,PowerShell Conference EU,"Red vs. Blue – Ready, Steady, Fight! - Julien Reisdorffer, David das Neves",Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
6/29/2018 4:30,https://www.youtube.com/watch?v=UVbbpZiYnTs,PowerShell Conference EU,Revoke-Obfuscation: PowerShell Obfuscation Detection (And Evasion) Using Science - Daniel Bohannon,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
6/29/2018 4:29,https://www.youtube.com/watch?v=Q2PZmRAe3WU,PowerShell Conference EU,"Test-Driven Infrastructure with Test Kitchen, Chef, and DSC - Stuart Preston, Gael Colas",Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
6/29/2018 4:27,https://www.youtube.com/watch?v=FHH5vWraxF8,PowerShell Conference EU,PowerShell Core 6 auf Linux. Und was mach ich jetzt damit auf Linux? - Dr. H. Schwichtenberg,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
6/28/2018 5:22,https://www.youtube.com/watch?v=Y7xYs1vpHQU,PowerShell Conference EU,Securing your infrastructure with JEA - Miriam Wiesner,Conference Home Page: www.psconf.eu Conference Videos: powershell.video Conference Materials: https://github.com/psconfeu Community: www.psusers.eu,Conf EU 2018
